,index,business_id,review_id,reviewer_rating,reviewer_full,short name,gender
1014,0,C7FKNwSUlbUinT9cRSLXHA,1FUHR6gf3BtZTsTBvRUWpg,5,Tiffany W.,tiffany,Female
1015,1,C7FKNwSUlbUinT9cRSLXHA,Cws1Ohc6jTUyv0FXRj3waA,3,Amanda C.,amanda,Female
1016,2,C7FKNwSUlbUinT9cRSLXHA,Jt1D1d2QpTYiptSMNptugQ,1,Greg O.,greg,Male
1017,0,C7e1ZvLk-X3vGmZj5fuUAQ,baVq21gITY1iMQAOI5X_Ig,5,Kevin T.,kevin,Male
1018,1,C7e1ZvLk-X3vGmZj5fuUAQ,132ULjN9-hXCbuk67CMqyg,2,Bonnie C.,bonnie,Female
1019,2,C7e1ZvLk-X3vGmZj5fuUAQ,quSRmfpwSB1JJ6Pcgu7L9w,4,Vince L.,vince,Male
1020,0,C8NMYU2qY9ae_5YfRTFuBQ,xWJmJn83BgK0jGVSTI0SyQ,5,Eduardo G.,eduardo,Male
1023,0,C8j0q4Ma_S5hBGuAI-aaww,19sT-4lpidcK-5uzEZVF-A,4,Dan C.,dan,Male
1025,2,C8j0q4Ma_S5hBGuAI-aaww,4Z2nmNPemzAtbfxs5-PLUQ,5,Brian J.,brian,Male
1027,1,CEIx83KrHgFmp8PJYNzCmQ,I5m_wVcuPULNRuJZG95TvQ,3,Nina E.,nina,Female
1028,2,CEIx83KrHgFmp8PJYNzCmQ,v9lPX5Pjl8eOPtLtszptag,5,Jessi F.,jessi,Female
1029,0,CKvSkiZU3SQ_TYacHhnkFQ,tPejXl4JWSYnWjyQv-9iaQ,5,Sharon K.,sharon,Female
1032,0,CKxp6p22ipCo94iLieXzbQ,geaUgPSE5ZaAtve1XSi0xQ,5,Melody S.,melody,Female
1034,2,CKxp6p22ipCo94iLieXzbQ,8Iq8hXamv0rhz1C4WJ9bgA,5,Abigail L.,abigail,Female
1036,1,CQ79htRPD6yxi0Zg4sYTNw,SNHmjf-WMDdCmFxFORVJeg,5,Dan A.,dan,Male
1037,2,CQ79htRPD6yxi0Zg4sYTNw,Or3yM4bshuF6isDNvN0S0g,5,Linda W.,linda,Female
1038,0,Cb85PgiOfcmHza5GQFTB6A,MSh3Br3WlvjFiNG0i8VgvQ,5,Markita G.,markita,Female
1039,1,Cb85PgiOfcmHza5GQFTB6A,giozgY-6FWaDnLt0JRjNcA,5,Dennis S.,dennis,Male
1041,0,CbW8U0QAwh5XRkaLt0xNZA,KDMaPPHr0C3ijH0zDty5mw,5,Judy E.,judy,Female
1042,1,CbW8U0QAwh5XRkaLt0xNZA,YuQjwV3h0S4zyJPxUJtE9Q,4,Madlen Y.,madlen,Female
1043,2,CbW8U0QAwh5XRkaLt0xNZA,zesrKOdwbzFTA4jEpbaVaQ,3,Milton F.,milton,Male
1044,0,CcqraT0cuGKYEcZ1ri_kxg,uhuz89P5uAgnETMmLxmabA,5,Katherine L.,katherine,Female
1045,1,CcqraT0cuGKYEcZ1ri_kxg,NfhwyJydpUB5moIOPUiOGA,5,John K.,john,Male
1046,2,CcqraT0cuGKYEcZ1ri_kxg,b0C51bWYf0b6CsXga_Qnvw,5,Melissa W.,melissa,Female
1047,0,Cd11AiNEeUSrxoiAZxw3bw,yv6tjXXpTCtx9kniglJPoA,5,Shannon W.,shannon,Female
1048,1,Cd11AiNEeUSrxoiAZxw3bw,XL07GvfGBXP3oXMFAvT2Rw,5,Linda O.,linda,Female
1049,2,Cd11AiNEeUSrxoiAZxw3bw,IQx-Xyt1EIzMWLPekF07sA,4,Nessa R.,nessa,Female
1050,0,CfWe636m2CAUg4FAdl_zVQ,D1EFaYdV1ss8B5qtYktXoA,5,Lina A.,lina,Female
1051,1,CfWe636m2CAUg4FAdl_zVQ,OcrC8ChHuTJ2hX93DtIg9A,4,Maria R.,maria,Female
1052,2,CfWe636m2CAUg4FAdl_zVQ,EW8sNVNnsRzb86uhjVFTfg,5,Natasha W.,natasha,Female
1053,0,CiBvd7ZyGDCq9Nun9rafLA,UIb2TMdidi3IlzAgptOtXQ,5,Yesenia A.,yesenia,Female
1054,1,CiBvd7ZyGDCq9Nun9rafLA,EfxOSUO1oXqbo8Ou0R1VOw,1,Kaleigh S.,kaleigh,Female
1056,0,CiOuPxuFKEMD2nJaifUWjg,FG5wtxtBEhy57OJZOZ3N8Q,5,Tiffany D.,tiffany,Female
1057,1,CiOuPxuFKEMD2nJaifUWjg,0nMngdwcmb1a0Cw8Fd6TvQ,4,Andrea A.,andrea,Female
1058,2,CiOuPxuFKEMD2nJaifUWjg,6gback8LWmY3IF4jymAlCg,4,Natalie R.,natalie,Female
1059,0,CnDZ4XeQosnrDhEUEIrAAQ,_h4axIeTYv857sBRbB-OXA,5,Kurt K.,kurt,Male
1060,1,CnDZ4XeQosnrDhEUEIrAAQ,GtHCy53Pbts96H8ZTTmO9w,5,Nicole C.,nicole,Female
1061,2,CnDZ4XeQosnrDhEUEIrAAQ,PburT0cbbdyUNbJ-sjmnLw,5,Victoria D.,victoria,Female
1063,1,CpIPUKvqqc2_yWI8bNkMOQ,EzyhekxHLGz2NaAo-X_zhw,1,Debjani B.,debjani,Female
1064,2,CpIPUKvqqc2_yWI8bNkMOQ,BoiLC9v2NptCiRifgvhteQ,3,Linda T.,linda,Female
1065,0,CqA4IseWv7EDtEZ2dNHktg,WsWibvLIY--N-MU9xcjZLw,5,Alma C.,alma,Female
1066,1,CqA4IseWv7EDtEZ2dNHktg,RtmxMAUBi0LnDVfcF0ACrQ,4,Adam P.,adam,Male
1067,2,CqA4IseWv7EDtEZ2dNHktg,AwtNqz5DtsxrcmKeb6WTGA,4,Joop V.,joop,Male
1068,0,CtZPYKOlNeZDDCZzvDYfQg,uF01x8meAQ7fhVKzWgHEoQ,5,Brenna P.,brenna,Female
1069,1,CtZPYKOlNeZDDCZzvDYfQg,iYMuRZhPaBa9Z0kUbFXO-g,3,Leo J.,leo,Male
1071,0,CwPi6NVuJIZZx4IBcTekFQ,EbGKJystdyILjJUZ2LN4Hw,5,Marie P.,marie,Female
1072,1,CwPi6NVuJIZZx4IBcTekFQ,jkFkJ3tdE72mSWPPtiDChQ,3,Sameera B.,sameera,Female
1073,2,CwPi6NVuJIZZx4IBcTekFQ,Xf9vAe5Nx6PTVKIEFnR-0Q,3,David W.,david,Male
1074,0,D1jp3pfGvyYyaXBN8iJRBg,TOm6RDsJ6a5jMpL_4wpxAA,4,Marianne D.,marianne,Female
1075,1,D1jp3pfGvyYyaXBN8iJRBg,V4ZCEB3V2_uuPDdxsZRvEg,3,Marina P.,marina,Female
1077,0,D4QotfnCpx1zgafuKoN5QQ,GCEGzA65mBS-nsWaNhOqBQ,5,Annie S.,annie,Female
1078,1,D4QotfnCpx1zgafuKoN5QQ,R8Bpf5eocn9Zl413InmTBw,5,David L.,david,Male
1079,2,D4QotfnCpx1zgafuKoN5QQ,8kivRIk9ESr3AuPKD3AxSA,5,Krystal L.,krystal,Female
1080,0,D65eObUbArHu6UiQsUasgw,Jvwd6fb5RhN54K-kP7bN9g,5,Angelina E.,angelina,Female
1081,1,D65eObUbArHu6UiQsUasgw,693okPpyZbWn_ZLjPeYvNg,4,Ann S.,ann,Female
1083,0,D8DCqnBoQZBOwRLhyniaUg,rdbfO3vOh1vaXCfUwM22Kg,4,Michael S.,michael,Male
1084,1,D8DCqnBoQZBOwRLhyniaUg,oKsC57nfxsKf83D48sBEdw,2,Lindsey A.,lindsey,Female
1085,2,D8DCqnBoQZBOwRLhyniaUg,IeLmvtTI8u-gS-2wAiMaCA,5,Ellen G.,ellen,Female
1086,0,D9A33FM394q99o4QtK5YwA,GRYzDztnKHKcZqpWmk57-w,5,Regina K.,regina,Female
1087,1,D9A33FM394q99o4QtK5YwA,TxR8-h4umC7AewN_97u6nw,4,Andy P.,andy,Male
1088,2,D9A33FM394q99o4QtK5YwA,UqowlKhtajZh91Ha57QwDA,4,Matt G.,matt,Male
1089,0,D9s3QQtmc-FP1WyMlGKnZg,HDJv2CTUSNFAclfu5cKUcA,5,Jenny T.,jenny,Female
1090,1,D9s3QQtmc-FP1WyMlGKnZg,QGypWEWxDiP7F5T1zbrxdg,5,Ryan C.,ryan,Male
1091,2,D9s3QQtmc-FP1WyMlGKnZg,19-_W9TE6mDyYcFBYDFf9g,4,Kimberly T.,kimberly,Female
1092,0,DBtXy8wcPsVr80oFfz-CbA,Ain3rrNTNh0-Nwp_yAHMrg,5,Abigail H.,abigail,Female
1093,1,DBtXy8wcPsVr80oFfz-CbA,HlIh5NT3nMV8cAZzjYwbGA,4,Aimee M.,aimee,Female
1094,2,DBtXy8wcPsVr80oFfz-CbA,cxL531lbiSrGl0hXxlqK6A,5,Araceli C.,araceli,Female
1095,0,DDRZIICbOHKSxTWsgSrVlQ,YV_UvcQP7XjSQwnh3u8giA,5,Madlen Y.,madlen,Female
1098,0,DHFEpeJXemrdxIuGGcyurg,NteAZyxcP6ntxuvNeorjAA,5,Tatiana ..,tatiana,Female
1099,1,DHFEpeJXemrdxIuGGcyurg,hLRuQ0eMqM8zyW42uHkxBA,5,Irene S.,irene,Female
1103,2,DJek3FUewBzMc0gS-Gms9w,hjKqerJ-rcDysJTS6ZTe6g,5,Brandon H.,brandon,Male
1105,1,DKAVCg08eo2JTaS8HhSgrA,01B-76qGnS_kYruWsCQyoA,4,Diana P.,diana,Female
1106,2,DKAVCg08eo2JTaS8HhSgrA,MsMLJuTasz3XzN5ugD2t4Q,1,Bob P.,bob,Male
1107,0,DOdamkEm9JWR9s6VH_NuOQ,6EUV3v9oxNMxTL7T6L33SQ,5,Andy C.,andy,Male
1108,1,DOdamkEm9JWR9s6VH_NuOQ,w1XdbLfkCMv0gbcPFb6fnw,2,Mary H.,mary,Female
1110,0,DRitJoNGTkHXZvH_YpLIAw,y47eEGS9gsqS-A2SwddXtQ,5,michael g.,michael,Male
1112,2,DRitJoNGTkHXZvH_YpLIAw,rIkRzVReAjY4vTkGM4j0ag,1,Kyle K.,kyle,Male
1114,1,DRnltUDTok5iZ1n6hP0DNA,bncTBRGBlqEixY9AdgMYzw,5,Vi N.,vi,Female
1115,2,DRnltUDTok5iZ1n6hP0DNA,knjNbK7jxMjP-FY5G9nTLw,5,Theresa H.,theresa,Female
1116,0,DVSm03qNU7zE1mv1QSKnsA,cF83gNECjB7Ed2JkQjlskA,5,Jason L.,jason,Male
1117,1,DVSm03qNU7zE1mv1QSKnsA,uWYCRVJ4x4yxi6eCsqEUrA,4,Rachelle S.,rachelle,Female
1118,2,DVSm03qNU7zE1mv1QSKnsA,5r-N4uJ2x8shElpTacCATw,3,Liz D.,liz,Female
1119,0,DXwSYgiXqIVNdO9dazel6w,4rYGtw-en8xm03hRlzOCbw,4,Karl C.,karl,Male
1120,1,DXwSYgiXqIVNdO9dazel6w,4rw5QT89CNxAEJtL--PGLQ,2,Dolly K.,dolly,Female
1121,2,DXwSYgiXqIVNdO9dazel6w,44dKiGK0iLmEN7ytbXT7ag,2,Sergey Z.,sergey,Male
1122,0,DYdO9Zp3rFZvzmYIHrSjgg,a3jsBGd5e4_KLWoYxm_52Q,4,Jen J.,jen,Female
1123,1,DYdO9Zp3rFZvzmYIHrSjgg,dEKInwhQI25fmCpogNg1uA,5,Christy B.,christy,Female
1124,2,DYdO9Zp3rFZvzmYIHrSjgg,AtYgDhCiUAR9Slhzra-EQQ,3,Ara A.,ara,Male
1125,0,DYmSjWNUbU5tyo_gQ7PO5g,K2UMg9sznhQgWeZ0MLMFug,5,Abi R.,abi,Female
1126,1,DYmSjWNUbU5tyo_gQ7PO5g,VdWaMk0zyuJppMKcclkE0Q,5,Luis K.,luis,Male
1127,2,DYmSjWNUbU5tyo_gQ7PO5g,748WCo5zpO6ciu3cjIe9jg,4,Steve N.,steve,Male
1128,0,DZaN3bNWfwcm__sNw5bvDg,SbbiRmde4NQqiOXDZrvtug,5,Anthony R.,anthony,Male
1130,2,DZaN3bNWfwcm__sNw5bvDg,0V_lwJRJ1N8FEjPxTvvVGQ,2,Colin C.,colin,Male
1131,0,DZglT5FP5VNDQJU3PuRIHw,RA-oyXjusk22MJ9L7_k24w,5,Kristina N.,kristina,Female
1132,1,DZglT5FP5VNDQJU3PuRIHw,4RXqbaNDMsxkb50DxAuL2A,4,Dylan M.,dylan,Male
1133,2,DZglT5FP5VNDQJU3PuRIHw,8Kpw6S4M7vRfQwtrk3AXzA,5,Paige B.,paige,Female
1134,0,D_iHwZBxJq1mbXoKt_jgOQ,4IfF1RZYMT6eRtlSNa0Xmw,5,Ana S.,ana,Female
1135,1,D_iHwZBxJq1mbXoKt_jgOQ,LVUKEzMDvlE1lFsrY6_sHw,3,Annabelle S.,annabelle,Female
1136,2,D_iHwZBxJq1mbXoKt_jgOQ,ZHyySYph0JnPSNVE_Lyabw,3,Easter B.,easter,Male
1138,1,DcE5PuJNKoi-9GwzX4iLew,P-Lr_CADu4AycVhHyJSxnQ,4,Kotaro Y.,kotaro,Male
1139,2,DcE5PuJNKoi-9GwzX4iLew,sWp6b0rdadrFssW8K0K5qA,4,Marc S.,marc,Male
1140,0,DkDx4uEN7UxRVMmH9y8Z_w,t4rK2fZaLk0m4Zf3sfpJnQ,5,Lisa Y.,lisa,Female
1141,1,DkDx4uEN7UxRVMmH9y8Z_w,_GTap1Y6K1NiLpEkQJP9FQ,5,Jen S.,jen,Female
1143,0,DnCGBWzzC_Do-XkjPykFUg,x7WSLWV5uffQE_8EPyFR1g,5,Brianne K.,brianne,Female
1144,1,DnCGBWzzC_Do-XkjPykFUg,jrXP2alYypMqoEXb754fEg,4,Willow M.,willow,Female
1145,2,DnCGBWzzC_Do-XkjPykFUg,Dm0G4RKlu4qG5RsleDP0ZQ,5,Tom L.,tom,Male
1147,1,DnVyBXyfuDSecq9q3Lg65g,GpU-Q2ILyOUygpVE0KwsLA,5,Stephanie A.,stephanie,Female
1148,2,DnVyBXyfuDSecq9q3Lg65g,NNC0ELoduKhabljw-Nyxsw,3,Javier J.,javier,Male
1149,0,DoSU8IPq-Py_YV3kYmXPfQ,cv6szcv_veJQbulqtSjnew,5,Roberta Y.,roberta,Female
1151,2,DoSU8IPq-Py_YV3kYmXPfQ,o1T4np7NeI-7pXBrBF7ZEA,4,Norris L.,norris,Male
1152,0,DrToq9357afdpOyO5w0Y5w,zW2MvgL8N_qekF5j_vvonQ,5,Thao H.,thao,Female
1153,1,DrToq9357afdpOyO5w0Y5w,0FEuHOBG3U7yvpcgfizplQ,4,Anissa D.,anissa,Female
1154,2,DrToq9357afdpOyO5w0Y5w,cKbP4qK-yradK7Bir0qjoA,5,Tina C.,tina,Female
1156,1,Drb6I9masZDvxQUVcqE2ww,CKD1v3zAoeUGG1vFJ-mQ-A,3,Brendan Y.,brendan,Male
1157,2,Drb6I9masZDvxQUVcqE2ww,DM0trigGsR7yd8fTeSUsig,3,Monique L.,monique,Female
1159,1,Dss7eQHntgNoyh_eDqbqeg,bGZIE0d2VbaEC3afP3lk8Q,4,Jillian Q.,jillian,Female
1163,2,Dwg-RgHUXsBfAi7G0V8LIg,kh4WdQYvxvx4u-ipk476Fg,5,Nicholas G.,nicholas,Male
1165,1,DyXoC_NhJW0Xx5j_OPQRHQ,6z3cLh3z_jk_b9DOAiiI6g,5,Donovan L.,donovan,Male
1166,2,DyXoC_NhJW0Xx5j_OPQRHQ,-1KTivWLsuc_S2BtCjWoog,5,Clayton N.,clayton,Male
1168,1,E0dkOYaaGxOqz8786bPD4g,UertddgKYrJ7vXqPa7laCg,5,Wendy M.,wendy,Female
1169,2,E0dkOYaaGxOqz8786bPD4g,lsL_HxmB8IDSqZr-NTHKJA,4,Jacques I.,jacques,Male
1170,0,ECxbZjmpDgyI2wCzwlnFeA,tRFDvtloWVR1NSKHK760gQ,5,Martin G.,martin,Male
1172,2,ECxbZjmpDgyI2wCzwlnFeA,CH4fDRVuGDbHO8m387Kgbw,3,Dee B.,dee,Female
1173,0,ED-6JeGGo8C_m7MiSB36Zw,Tlbn8ree5bg6PRj1JON5qQ,5,Michelle C.,michelle,Female
1174,1,ED-6JeGGo8C_m7MiSB36Zw,9v3tuaorc6SHfrQp3V1YBg,4,Kaitlyn G.,kaitlyn,Female
1176,0,EHBDrF-AIIyA_6fV4aNFpg,4cT3UnKjEyBKHR0PxpsbMw,5,Sean S.,sean,Male
1177,1,EHBDrF-AIIyA_6fV4aNFpg,hHSWZaU39VzmhvDiEKw6HA,5,Caleb H.,caleb,Male
1178,2,EHBDrF-AIIyA_6fV4aNFpg,gEDNeffkQAx3Wyb38sg67w,5,Jess S.,jess,Female
1180,1,EIcJL9bDaN3PF_xlbz2kmQ,R9RPDFiYvRN3HnZ21tURVQ,5,Roy W.,roy,Male
1181,2,EIcJL9bDaN3PF_xlbz2kmQ,3LPcZU8MjLg-5FqgdleReg,5,Janet B.,janet,Female
1183,1,ELY0HI8GDEx0jkmREVna0A,9MUqSg0mu53PQJgt796ymw,4,Mike H.,mike,Male
1186,1,ETgJqJHV7BW6pIr9Ox74sA,8auPXsXTXsQGu2NnqzxK6w,4,Lorraine B.,lorraine,Female
1187,2,ETgJqJHV7BW6pIr9Ox74sA,TFMSuwTtlx52uJZQXzHZ0g,3,Erica W.,erica,Female
1188,0,EVQUygqTpgwJnvoHctJ8jw,hkrAqwuWXw6SB4VwwZgnUQ,5,Erin B.,erin,Female
1189,1,EVQUygqTpgwJnvoHctJ8jw,2_2DM4CLmhy_whOq9Pu2GA,4,Jack W.,jack,Male
1190,2,EVQUygqTpgwJnvoHctJ8jw,TVVgRNUj8YamRKPLGzrTVA,2,Cassie C.,cassie,Female
1191,0,EVeZX_a-luNNopTDrV8JUQ,75QUvFEISG0jUuuwBe0Zrw,5,Iman W.,iman,Female
1193,2,EVeZX_a-luNNopTDrV8JUQ,7K9_6ILb3wOK1EojvJa39Q,4,Josh P.,josh,Male
1194,0,EWrDx-M8HJpR0wVJHrflNg,AbnBvYvLqBf2o2caWMPqjQ,5,Greg N.,greg,Male
1195,1,EWrDx-M8HJpR0wVJHrflNg,0EAWO-HCW6_SFbFAV5-N1Q,2,Ivana S.,ivana,Female
1196,2,EWrDx-M8HJpR0wVJHrflNg,BrDMdb8MZuIHL0AheNxB2A,4,Sachi E.,sachi,Female
1197,0,EagkHaaC-kUozD3MPzbRIw,u88HXyrbNS99gLSXZherdA,5,Kollin L.,kollin,Male
1198,1,EagkHaaC-kUozD3MPzbRIw,a11qIDbqwXX1wu66SmaFow,1,Richard D.,richard,Male
1199,2,EagkHaaC-kUozD3MPzbRIw,gCYD2gtvujdr660Vsrr2eQ,3,Stephanie C.,stephanie,Female
1200,0,EbUZhM4fLpsWQ8fpBhhgEQ,kg5papwfUKxSHOl7bsUH5A,5,Halle F.,halle,Male
1203,0,Eg_M8eeu9SDEdbP7iUmVbQ,fgXpCbKm-mPCqR8bGTVU7w,5,Michael Z.,michael,Male
1204,1,Eg_M8eeu9SDEdbP7iUmVbQ,aCiBONNPdCtv14l3MqDYxg,3,Natalie B.,natalie,Female
1207,1,Eh-7d5coQltQfQWAtWnPyg,_j10r9U7ks4UH_0--RWojQ,5,Kara S.,kara,Female
1208,2,Eh-7d5coQltQfQWAtWnPyg,8I_2x3dOv5yUH5QlMqNhDQ,5,Stephanie T.,stephanie,Female
1209,0,Ej_S0TYGWOGi9LPdDz7DKA,_A1x4N7_4vGvBwZSpU6Zqw,5,Agatha V.,agatha,Female
1211,2,Ej_S0TYGWOGi9LPdDz7DKA,ZlNGCZghXk7YsbwSPrvGTg,4,Jiro W.,jiro,Male
1212,0,ElCbMJRjgu9LDj4MxOKXew,XHeB3LGMBZcAft3Il0GAcw,4,Sharita R.,sharita,Female
1214,2,ElCbMJRjgu9LDj4MxOKXew,69JXH-X95n_j6uohjy_Ptg,3,Jim B.,jim,Male
1215,0,EoR1wQbqV0NVEhrB0X8SNg,HsaVkfcn89HF3t0DzQuQZg,5,Emilee E.,emilee,Female
1217,2,EoR1wQbqV0NVEhrB0X8SNg,U4qGV_7hMxobAwZ3AkPcDg,4,Pete N.,pete,Male
1219,1,Eokzp1wT7V6DiISsDWlMWQ,0JtjkGIOw7ENCCGFze544A,4,Winnie C.,winnie,Female
1220,2,Eokzp1wT7V6DiISsDWlMWQ,vndtNX4J3pKd3dr10WwGmQ,5,Rocio S.,rocio,Female
1221,0,EqWX1DsJdadn0E5rnPpARg,-3VjKDjifkHEsIeO_pqppg,5,Kimberly J.,kimberly,Female
1222,1,EqWX1DsJdadn0E5rnPpARg,NjP97P8rNXKhYc-Q2_SGHA,4,Mark N.,mark,Male
1224,0,EsHcyOLHaK76bQuU7bwiTw,S_si85y33gVQlTkfSwydzA,5,Franklin C.,franklin,Male
1226,2,EsHcyOLHaK76bQuU7bwiTw,QcJ6J0rB2BXo519_mgnX9A,5,Dan C.,dan,Male
1227,0,EvLkJaWEXTZ8QNBrxOhDsA,b8WczYY-jFw1x4eWg5bPDg,4,Cinthia K.,cinthia,Female
1228,1,EvLkJaWEXTZ8QNBrxOhDsA,1BuhTaAUYrH1-15I3-uo3g,3,Ray C.,ray,Male
1229,2,EvLkJaWEXTZ8QNBrxOhDsA,sD3jTHvC2GFGr8XKraMlOQ,2,Phyllis Q.,phyllis,Female
1230,0,EwRn6VVZ8Fctp-HbkSAkUQ,sDSeSguSxVkAeAFElrWuqQ,5,Mary Q.,mary,Female
1231,1,EwRn6VVZ8Fctp-HbkSAkUQ,OqT_85BhjeDQEMsAQR339w,4,Jacky K C.,jacky,Female
1232,2,EwRn6VVZ8Fctp-HbkSAkUQ,k23k6SIWTnq51ANro88dhg,4,Kathy H.,kathy,Female
1233,0,EwYzIWSC-w81qZwUwVDoIQ,tW5Wuu6TKkko6SpXw1jStg,5,Peter W.,peter,Male
1234,1,EwYzIWSC-w81qZwUwVDoIQ,8BYaapPY9vlqz6qWH7aS5w,2,Brad K.,brad,Male
1235,2,EwYzIWSC-w81qZwUwVDoIQ,iZxnPMHFj4CDrU-yfHEMpg,5,Mark K.,mark,Male
1236,0,EyzwOeUWwoKGeZcOcVUW0A,7dNScFAoBaBbnwlGoV85Ug,5,Emma C.,emma,Female
1237,1,EyzwOeUWwoKGeZcOcVUW0A,dkDZIZb_b-oFBcGdnUclXw,4,Rachel K.,rachel,Female
1238,2,EyzwOeUWwoKGeZcOcVUW0A,NsAjVSNMmsCxcpVrvhW3cQ,5,Dan A.,dan,Male
1240,1,EzjysPg2-lVX1E0ibStUXw,fctYmB79N2gcrVc1eo2apQ,5,Justin B.,justin,Male
1241,2,EzjysPg2-lVX1E0ibStUXw,XWMj5vcjXRKe4DOzegtJFg,4,Isaac A.,isaac,Male
1242,0,F3XeukXccFSIC7taECxTkQ,Vgf7pi530-Ec6dE9IH9t5w,5,Seiko F.,seiko,Female
1243,1,F3XeukXccFSIC7taECxTkQ,PlUFQQcX5ldu9Px5vsYNuw,4,Louis R.,louis,Male
1245,0,F3Zznc4UYAfbdiTgb09-NA,wH7eFkcYn8kTP63Rm_DebA,5,Linda D.,linda,Female
1246,1,F3Zznc4UYAfbdiTgb09-NA,TV7zCtV1GSI44-KyrlAXWw,5,Patrick D.,patrick,Male
1248,0,F6OTfG-Ma0mkTkvWlvM21A,gvb4XgBB53aAvmvxookkuA,5,Tianna D.,tianna,Female
1249,1,F6OTfG-Ma0mkTkvWlvM21A,AtUWRva7DRK0G0pkHiVTwg,5,Cindy S.,cindy,Female
1250,2,F6OTfG-Ma0mkTkvWlvM21A,7TVNEnLTuLD5-FOolrG93Q,2,Tanya B.,tanya,Female
1251,0,F6nwKjlJQJMgoCQxCaqpWw,bPtTy-A19-j9MOOjkeI6Ew,4,Tish W.,tish,Female
1252,1,F6nwKjlJQJMgoCQxCaqpWw,b23IJ74DVkxxfWzIci92jQ,3,Barbara H.,barbara,Female
1253,2,F6nwKjlJQJMgoCQxCaqpWw,QPEd5H1559Ih3YdoR0K6mw,4,Lorri D.,lorri,Female
1254,0,F9N4o6uuocwm3lPkhmK3yQ,iVwhso0ojZXo8sFWd4hrlg,5,George K.,george,Male
1255,1,F9N4o6uuocwm3lPkhmK3yQ,odvwIBCtHjpgevyU7jya5g,3,Zalman V.,zalman,Male
1257,0,FDIoDRMFzEvxcbPnqn6-Iw,_CqFUp2xJuWihHmaiQUCtw,5,Andy V.,andy,Male
1258,1,FDIoDRMFzEvxcbPnqn6-Iw,vPnKxWAyc5ZOVo2RPUw-3g,5,Henson D.,henson,Male
1259,2,FDIoDRMFzEvxcbPnqn6-Iw,ZCIqlKX--NO75t-MpTgLNw,5,Lara D.,lara,Female
1260,0,FEeEcwNS-TRtDYA5ClCDdQ,HdHqT-kg0pyF9shme7dI9A,5,Michele W.,michele,Female
1261,1,FEeEcwNS-TRtDYA5ClCDdQ,L2D0fiKDbDJoXquFqPC4mQ,4,Sophia H.,sophia,Female
1262,2,FEeEcwNS-TRtDYA5ClCDdQ,qW_wj96EBb6HAgZhWXfOCw,4,Meghan P.,meghan,Female
1263,0,FFbu55C56k5YxZvr9emNKw,1ec780NUdXjCfn40gZt-ng,5,Sandra H.,sandra,Female
1264,1,FFbu55C56k5YxZvr9emNKw,rkW15ty6LlGgHKj49NPcUg,4,Aly M.,aly,Male
1265,2,FFbu55C56k5YxZvr9emNKw,-NDZVSikT1nKphRkzLACJg,2,Shekinah D.,shekinah,Female
1266,0,FH7du4qBJQyQ4_ubTQ3gmg,L9L0KTf5UkKUcXmZrnrWdg,5,James M.,james,Male
1268,2,FH7du4qBJQyQ4_ubTQ3gmg,RazZRMSRSaoGJO7qR_gZbg,4,Karen F.,karen,Female
1269,0,FIweOxvfz1aSgXqs2X-pqw,YdWJiI4DYcNcTJ3ZWJss3w,5,Lily W.,lily,Female
1270,1,FIweOxvfz1aSgXqs2X-pqw,2jN1y6vesh8PVK0ScVoJ8A,2,Michael I.,michael,Male
1271,2,FIweOxvfz1aSgXqs2X-pqw,Czl1NqlyKjhuJjHEN112nw,4,Minji S.,minji,Female
1272,0,FJl6LCHbqiM9mvSwDjFAjw,KG1DQSfzFhG4jTEZDYxLLg,4,Bruce B.,bruce,Male
1275,0,FVzl8rDPiTWEtrNEuCu-Xg,LqEIORofdaY6iQjV_NfK2A,5,Emily Z.,emily,Female
1276,1,FVzl8rDPiTWEtrNEuCu-Xg,NlctqYvr2AKQ6ZeqwpnJIQ,4,Mina H.,mina,Female
1277,2,FVzl8rDPiTWEtrNEuCu-Xg,ZylEsFHI_eVmaorMhbIJvQ,5,Kary V.,kary,Female
1278,0,FaY_9x8ZtsuHe5wS2iJM1Q,QAPaBjm_5fOirFUXxEPS6g,5,Chris S.,chris,Male
1279,1,FaY_9x8ZtsuHe5wS2iJM1Q,s6dXsElzcRYEWYS4-1ruTA,4,Thomas E M.,thomas,Male
1280,2,FaY_9x8ZtsuHe5wS2iJM1Q,vdE4Y1FGCLVBbmpyeA1sOg,5,Christine L.,christine,Female
1281,0,FfCiga_ogsPywCbCo8lvig,FdRK2JEhK45xUIfZgmq7zQ,5,Bryan T.,bryan,Male
1283,2,FfCiga_ogsPywCbCo8lvig,-cHdBCr_XYHX5U3cVQcdqA,4,Roger P.,roger,Male
1284,0,FhXjAc6nKLf414KxYujUHw,Hd05vrj0-USsIWRZ4LZaog,5,Thomas V.,thomas,Male
1285,1,FhXjAc6nKLf414KxYujUHw,jzpCB95daDwW2kCk57CzYQ,1,Carla T.,carla,Female
1286,2,FhXjAc6nKLf414KxYujUHw,A7gw1P5T1kD-uAm1KfK5Yg,5,Seung P.,seung,Male
1287,0,Fjcifbb_US90US2pkmYD9A,lDKqOMJ7MkByzruyQGfOow,5,James C.,james,Male
1288,1,Fjcifbb_US90US2pkmYD9A,Iiabgs6wIo3yieshyECXQQ,3,Jackie O.,jackie,Female
